Segment Id	Segment Name	Last Updated On
3339	zeotap > US > Demographic > Age & Gender: F18-44	2018-02-23 23:04:01
2005	zeotap > US > Interest > Shopping > Durable Goods > Electronics & Appliances > Appliances	
2000	zeotap > US > Interest > Shopping > Durable Goods > Clothing, Shoes, Fashion & Accessories > Fashion > Designer Fashion	
1590	zeotap > US > Interest > Education	2018-02-23 23:04:01
1430	zeotap > US > Demographics > Ethnicity: Indian	2018-02-23 20:58:20
1496	zeotap > US > Demographics > Length of Residence: 15 Years+	2018-02-28 04:17:17
3039	zeotap > Spain > Demographic > Province: Melilla	2018-02-27 14:41:12
3051	zeotap > Spain > Demographic > Province: Sevilla	2018-02-27 14:41:12
3029	zeotap > Spain > Demographic > Province: Huesca	2018-02-27 14:41:12
3031	zeotap > Spain > Demographic > Province: La Coruña	2018-02-27 16:01:09
3080	zeotap > Spain > Interest > Technology & Computing	2018-02-27 14:41:12
3078	zeotap > Spain > Interest > Sports > Auto Racing	2018-02-27 14:41:12
3077	zeotap > Spain > Interest > Sports	2018-02-27 14:41:12
3067	zeotap > Spain > Interest > Arts & Entertainment > Books & Literature	2018-02-27 16:01:09
3066	zeotap > Spain > Interest > Arts & Entertainment	2018-02-27 14:41:12
3081	zeotap > Spain > Interest > Technology & Computing > Entertainment	2018-02-27 16:01:09
1509	zeotap > Italy > Mobile Contract > Payment Type: Pre-paid	2018-02-23 06:06:43
1511	zeotap > Italy > Mobile Contract > Customer Type: Consumer	2018-02-23 06:06:43
3797	zeotap > Italy > Demographics > Region: Emilia-Romagna	2018-02-23 06:06:43
3149	zeotap > Italy > Interest > Technology & Computing	2018-02-23 06:06:43
3167	zeotap > Italy > Interest > Hobbies & Interests > Photography	2018-02-23 06:06:43
5309	zeotap > Italy > Custom Audience > P&G > F25-44	2018-02-27 16:17:58
5307	zeotap > Italy > Custom Audience > P&G > F25-39	2018-02-27 16:22:07
3175	zeotap > Italy > Interest > Arts & Entertainment > Books & Literature	2018-02-23 06:06:43
1498	zeotap > Italy > Demographics > Gender: Male / Men	2018-02-23 06:06:43
3865	zeotap > Italy > Demographics > Province: Reggio Emilia	2018-02-23 06:06:43
3885	zeotap > Italy > Demographics > Province: Napoli	2018-02-23 06:06:43
5310	zeotap > Italy > Custom Audience > P&G > M18-44	2018-02-27 16:03:33
3753	zeotap > Italy > Demographics > Province: Bari	2018-02-23 06:06:43
3873	zeotap > Italy > Demographics > Province: Trieste	2018-02-23 06:06:43
5312	zeotap > Italy > Custom Audience > P&G > F21-34	2018-02-27 16:40:47
5313	zeotap > Italy > Custom Audience > P&G > M18-39	2018-02-27 16:41:09
5314	zeotap > Italy > Custom Audience > P&G > M18-34	2018-02-27 16:24:26
3173	zeotap > Italy > Interest > Arts & Entertainment > Music	2018-02-23 06:06:43
3157	zeotap > Italy > Interest > Society	2018-02-23 06:06:43
3163	zeotap > Italy > Interest > Hobbies & Interests > Video & Computer Games	2018-02-23 06:06:43
5315	zeotap > Italy > Custom Audience > P&G > A25-44	2018-02-27 16:38:50
3849	zeotap > Italy > Demographics > Province: Padova	2018-02-23 06:06:43
3801	zeotap > Italy > Demographics > Region: Calabria	2018-02-23 06:06:43
3169	zeotap > Italy > Interest > Hobbies & Interests > Board Games/Puzzles	2018-02-23 06:06:43
3147	zeotap > Italy > Interest > Technology & Computing > Entertainment	2018-02-23 06:06:43
3887	zeotap > Italy > Demographics > Province: Roma	2018-02-23 06:06:43
3882	zeotap > Italy > Demographics > Region: Lazio	2018-02-23 06:06:43
1500	zeotap > Italy > Demographics > Age: 25-34	2018-02-23 06:06:43
1508	zeotap > Italy > Demographics > Region: Nielsen Area 4	2018-02-23 06:06:43
3566	zeotap > Italy > Demographics > Nationality: Europeans (Non-Italians)	2018-02-23 06:06:43
3151	zeotap > Italy > Interest > Sports > NASCAR Racing	2018-02-23 06:06:43
3829	zeotap > Italy > Demographics > Region: Friuli-Venezia Giulia	2018-02-23 06:06:43
1504	zeotap > Italy > Demographics > Age: 65+	2018-02-23 06:06:43
3177	zeotap > Italy > Interest > Arts & Entertainment	2018-02-23 06:06:43
4142	zeotap > Italy > Demographics > Age > Generation: Millennials (18 - 34)	2018-02-23 06:06:43
3813	zeotap > Italy > Demographics > Region: Liguria	2018-02-23 06:06:43
4141	zeotap > Italy > Demographics > Age > Generation: Gen X (35 - 54)	2018-02-23 06:06:43
1506	zeotap > Italy > Demographics > Region: Nielsen Area 2	2018-02-23 06:06:43
3817	zeotap > Italy > Demographics > Region: Abruzzo	2018-02-23 06:06:43
3883	zeotap > Italy > Demographics > Region: Campania	2018-02-23 06:06:43
3853	zeotap > Italy > Demographics > Province: Sassari	2018-02-23 06:06:43
3861	zeotap > Italy > Demographics > Province: Ferrara	2018-02-23 06:06:43
3869	zeotap > Italy > Demographics > Province: Cagliari	2018-02-23 06:06:43
4139	zeotap > Italy > Demographics > Audience Discovery	2018-02-23 06:06:43
3833	zeotap > Italy > Demographics > Region: Trentino-Alto Adige	2018-02-23 06:06:43
3821	zeotap > Italy > Demographics > Region: Marche	2018-02-23 06:06:43
4405	zeotap > Italy > Demographics > Legal Drinking Age - 18+	2018-02-23 06:06:43
3769	zeotap > Italy > Demographics > Province: Reggio Calabria	2018-02-23 06:06:43
3884	zeotap > Italy > Demographics > Region: Lombardia	2018-02-23 06:06:43
1512	zeotap > Italy > Mobile Contract > Customer Type: Business	2018-02-23 06:06:43
3559	zeotap > Italy > Demographics > Language: German	2018-02-23 06:06:43
3155	zeotap > Italy > Interest > Sports	2018-02-23 06:06:43
3777	zeotap > Italy > Demographics > Province: Venezia	2018-02-23 06:06:43
3773	zeotap > Italy > Demographics > Province: Verona	2018-02-23 06:06:43
3781	zeotap > Italy > Demographics > Region: Piemonte	2018-02-23 06:06:43
3153	zeotap > Italy > Interest > Sports > Auto Racing	2018-02-23 06:06:43
3888	zeotap > Italy > Demographics > Province: Genova	2018-02-23 06:06:43
3761	zeotap > Italy > Demographics > Province: Palermo	2018-02-23 06:06:43
3553	zeotap > Italy > Demographics > Language: Spanish	2018-02-23 06:06:43
3171	zeotap > Italy > Interest > Hobbies & Interests	2018-02-23 06:06:43
3765	zeotap > Italy > Demographics > Province: Messina	2018-02-23 06:06:43
1502	zeotap > Italy > Demographics > Age: 45-54	2018-02-23 06:06:43
1510	zeotap > Italy > Mobile Contract > Payment Type: Post-paid	2018-02-23 06:06:43
1499	zeotap > Italy > Demographics > Age: 18-24	2018-02-23 06:06:43
1501	zeotap > Italy > Demographics > Age: 35-44	2018-02-23 06:06:43
1497	zeotap > Italy > Demographics > Gender: Female / Women	2018-02-23 06:06:43
4140	zeotap > Italy > Demographics > Age > Generation: Baby Boomers (55+)	2018-02-23 06:06:43
3335	zeotap > Italy > Demographic > Young City Professionals	2018-02-23 06:06:43
1505	zeotap > Italy > Demographics > Region: Nielsen Area 1	2018-02-23 06:06:43
1503	zeotap > Italy > Demographics > Age: 55-64	2018-02-23 06:06:43
3785	zeotap > Italy > Demographics > Region: Veneto	2018-02-23 06:06:43
3165	zeotap > Italy > Interest > Hobbies & Interests > Role Playing Games	2018-02-23 06:06:43
3825	zeotap > Italy > Demographics > Region: Basilicata	2018-02-23 06:06:43
3789	zeotap > Italy > Demographics > Region: Puglia	2018-02-23 06:06:43
3857	zeotap > Italy > Demographics > Province: Parma	2018-02-23 06:06:43
3837	zeotap > Italy > Demographics > Region: Umbria	2018-02-23 06:06:43
4767	zeotap > Spain > Demographics > Age: 45-54	2018-02-23 04:32:10
1347	zeotap > US > Demographics > Home State: North Dakota	2018-02-28 00:01:09
3620	zeotap > Spain > Interest > Auto & Vehicles	2018-03-05 08:10:04
1967	zeotap > US > Interest > Shopping > CPG & FMCG > Baby & Toddler	
1463	zeotap > US > Demographics > Language: Greek	2018-02-23 23:04:01
1435	zeotap > US > Demographics > Ethnicity: Middle Eastern	2018-02-23 21:12:27
2013	zeotap > US > Interest > Shopping > Durable Goods > Home & Garden	
1996	zeotap > US > Interest > Shopping > Durable Goods > Baby & Toddler	
1836	zeotap > US > Interest > Sports > Outdoor Sports	
1824	zeotap > US > Interest > Sports > Football	2018-02-28 04:17:17
1365	zeotap > US > Automotive > Vehicle Type: Full Size Car	2018-02-28 04:17:17
1314	zeotap > US > Demographics > Home State: Alabama	2018-02-23 23:04:01
1931	zeotap > US > Interest > Travel > Budget Travel	2018-02-23 23:04:01
1353	zeotap > US > Demographics > Home State: South Carolina	2018-02-23 23:04:01
3094	zeotap > US > Custom > Age & Gender: M18-24	2018-02-28 04:17:17
3908	zeotap > USA > F18-49	2018-02-23 23:04:01
3454	zeotap > India > Jewellery enthusiasts	2018-03-04 20:55:41
4692	zeotap > US > Interest > Real Estate	2018-02-23 23:04:01
3337	zeotap > US > Demographic > Age & Gender: M18-44	2018-02-23 23:04:01
1377	zeotap > US > Automotive > Vehicle Age: 0 - 3 Years	2018-02-28 04:17:17
1357	zeotap > US > Demographics > Home State: Utah	2018-02-28 04:17:17
1757	zeotap > US > Interest > News > E-news Readers	2018-02-28 04:17:17
1302	zeotap > US > Demographics > Age: 35-44	2018-02-28 04:17:17
3649	zeotap > USA > TurboTax Users	2018-03-05 12:25:51
3637	zeotap > USA > Utilize Professional Services	2018-03-05 12:25:51
3647	zeotap > USA > H&R Block Users	2018-03-05 12:25:51
3615	zeotap > India > Female 25-44 (ITC)	2018-02-19 11:11:43
3725	zeotap > USA > (Valentine's Day) Restaurant Goers	2018-02-23 23:04:01
1483	zeotap > US > Demographics > Language: Swahili	2018-02-23 23:04:01
1968	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials	
1821	zeotap > US > Interest > Sports > Extreme Sports	
1986	zeotap > US > Interest > Shopping > CPG & FMCG > Health, Diet & Nutrition	
1812	zeotap > US > Interest > Sports > Bicycling	2018-02-28 04:17:17
2020	zeotap > US > Interest > Shopping > Durable Goods > Movies, Music & Video > Movies	
1409	zeotap > US > Automotive > Vehicle Make: Nissan	2018-02-28 00:01:09
3815	zeotap > Italy > Demographics > Region: Abruzzo	2018-02-25 23:52:59
3398	zeotap > India > Demographic > Audience Discovery	2018-02-25 11:55:10
1772	zeotap > US > Interest > Personal Finance > Mobile Payment Services	
1398	zeotap > US > Automotive > Vehicle Make: Jaguar	2018-02-23 10:10:07
4789	zeotap > Spain > Demographics > Silver Surfers	2018-02-23 04:32:10
3722	zeotap > USA > (Valentine's Day) Chocolates Shoppers	2018-03-05 12:25:51
3720	zeotap > USA > (Valentine's Day) Flower Shoppers	2018-03-05 12:25:51
3718	zeotap > USA > (Valentine's Day) Shoppers	2018-03-05 12:25:51
3894	zeotap > DE > Demographics > Age: 18-49	2018-02-24 00:44:54
5292	zeotap > India > Male 25+	2018-02-28 08:57:08
4745	zeotap > Spain > Interest > Business Professionals	2018-02-27 12:52:04
3877	zeotap > Italy > Demographics > Mums	2018-02-26 17:41:45
3881	zeotap > India > Handset Age > 12 Months	2018-03-01 22:23:54
4082	zeotap > USA > F 18-34	2018-02-28 00:01:09
1771	zeotap > US > Interest > Personal Finance > Investing	2018-02-23 20:58:20
1992	zeotap > US > Interest > Shopping > CPG & FMCG > School & Office > School Supplies	
4776	zeotap > Spain > Demographics > Household Size: 4+	2018-02-23 04:32:10
4783	zeotap > Spain > Demographic > Generation X	2018-02-23 04:32:10
4812	zeotap > Spain > Mobile Contract > Payment Type: Post-paid	2018-02-23 04:32:10
4799	zeotap > Spain > Mobile Contract > Customer Type: Home & Family	2018-02-23 04:32:10
4768	zeotap > Spain > Demographics > Age: 55-64	2018-02-23 04:32:10
4791	zeotap > Spain > Interest > Arts & Entertainment	2018-02-23 04:32:10
4778	zeotap > Spain > Demographic > Language: English	2018-02-23 04:32:10
4770	zeotap > Spain > Demographics > Baby Boomers	2018-02-23 04:32:10
4781	zeotap > Spain > Demographic > Language: Spanish	2018-02-23 04:32:10
4765	zeotap > Spain > Demographics > Age: 25-34	2018-02-23 04:32:10
4766	zeotap > Spain > Demographics > Age: 35-44	2018-02-23 04:32:10
4785	zeotap > Spain > Demographic > Geo: Coast Area	2018-02-23 04:32:10
4856	zeotap > Spain > Custom > Black Friday > Technology & Consumer Electronics	2018-02-23 04:32:10
4786	zeotap > Spain > Demographic > Geo: Mountain Area	2018-02-23 04:32:10
4790	zeotap > Spain > Demographic > Young Professionals	2018-02-23 04:32:10
4797	zeotap >Spain > Custom > Audience Discovery	2018-02-23 04:32:10
138	zeotap > Italy > Demographics > Age & Gender: Male / Men, 25 - 34	2018-02-26 17:41:45
149	zeotap > Italy > Demographics > Age & Gender: Female / Women, 35 - 44	2018-02-26 17:41:45
150	zeotap > Italy > Demographics > Age & Gender: Female / Women, 45 - 54	2018-02-26 17:41:45
392	zeotap > Italy > Demographics > Age & Gender: Female / Women, 55 - 64	2018-02-26 17:41:45
446	zeotap > Italy > Demographics > Age & Gender: Male / Men, 55 - 64	2018-02-26 17:41:45
4804	zeotap > Spain > Interest > Hobbies & Interests > Role Playing Games	2018-02-23 04:32:10
4787	zeotap > Spain > Demographic > Foreigners	2018-02-23 04:32:10
4779	zeotap > Spain > Demographic > Language: French	2018-02-23 04:32:10
4773	zeotap > Spain > Demographics > Household Size: 1	2018-02-23 04:32:10
4769	zeotap > Spain > Demographics > Age: 65+	2018-02-23 04:32:10
4858	zeotap > Spain > Interest > Business Decision Makers	2018-02-23 04:32:10
4780	zeotap > Spain > Demographic > Language: Italian	2018-02-23 04:32:10
4763	zeotap > Spain > Demographics > Age: 18-24	2018-02-23 04:32:10
4813	zeotap > Spain > Mobile Contract > Payment Type: Pre-paid	2018-02-23 04:32:10
4782	zeotap > Spain > Demographic > Millenial	2018-02-23 04:32:10
4811	zeotap > Spain > Mobile Contract > Customer Type: Small Business & Freelance	2018-02-23 04:32:10
4775	zeotap > Spain > Demographics > Household Size: 3	2018-02-23 04:32:10
4793	zeotap > Spain > Interest > Arts & Entertainment > Music	2018-02-23 04:32:10
4807	zeotap > Spain > Interest > Society	2018-02-23 04:32:10
4838	zeotap > Spain > Interest > Technology & Computing	2018-02-23 04:32:10
4809	zeotap > Spain > Interest > Sports > Auto Racing	2018-02-23 04:32:10
4801	zeotap > Spain > Interest > Easter - Travel Top Destination	2018-02-23 04:32:10
4808	zeotap > Spain > Interest > Sports	2018-02-23 04:32:10
4792	zeotap > Spain > Interest > Arts & Entertainment > Books & Literature	2018-02-23 04:32:10
4784	zeotap > Spain > Demographic > Generation Z	2018-02-23 04:32:10
4774	zeotap > Spain > Demographics > Household Size: 2	2018-02-23 04:32:10
4837	zeotap > Spain > Interest > Technology & Computing > Entertainment	2018-02-23 04:32:10
4824	zeotap > UK > Interest > Hobbies & Interests	2018-02-23 05:19:22
1987	zeotap > US > Interest > Shopping > CPG & FMCG > Home Essentials	
1875	zeotap > US > Interest > Technology & Computing > Cell Phones	2018-02-28 00:01:09
1981	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials > Dairy > Eggs	
2002	zeotap > US > Interest > Shopping > Durable Goods > Clothing, Shoes, Fashion & Accessories > Luggage	
2034	zeotap > US > Interest > Shopping > Durable Goods > Sports & Outdoors > Hiking	
1990	zeotap > US > Interest > Shopping > CPG & FMCG > Pharmacy	
1974	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials > Breakfast & Cereal > Cereal	
1450	zeotap > US > Demographics > Language: Bosnian	2018-02-28 04:17:17
4814	zeotap > UK > Demographics > Age: 25-34	2018-02-23 05:19:22
4829	zeotap > UK > Interest > News	2018-02-23 05:19:22
4828	zeotap > UK > Interest > Hobbies & Interests > Video & Computer Games	2018-02-23 05:19:22
1486	zeotap > US > Demographics > Language: Thai	2018-02-28 04:17:17
1301	zeotap > US > Demographics > Age: 25-34	2018-02-23 23:04:01
1738	zeotap > US > Interest > Hobbies & Interests > Video & Computer Games	2018-02-23 23:04:01
1421	zeotap > US > Demographics > Ethnicity: African American	2018-02-23 23:04:01
2926	zeotap > US > Custom > Training App	2018-02-23 23:04:01
1362	zeotap > US > Demographics > Home State: Wisconsin	2018-02-28 04:17:17
1366	zeotap > US > Automotive > Vehicle Type: Full Size SUV	2018-02-28 04:17:17
1529	zeotap > US > Demographics > Religion: Lutheran	2018-02-28 04:17:17
1912	zeotap > US > Interest > Technology & Computing > Streaming > Cord Cutter > Subscription Content Streamers	
1400	zeotap > US > Automotive > Vehicle Make: Kia	2018-02-28 04:17:17
2008	zeotap > US > Interest > Shopping > Durable Goods > Electronics & Appliances > Wearable Technology	
1420	zeotap > US > Automotive > Vehicle Make: Volvo	2018-02-28 04:17:17
1716	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps > Arcade	
1386	zeotap > US > Automotive > Vehicle Make: Buick	2018-02-28 04:17:17
1487	zeotap > US > Demographics > Language: Turkish	2018-02-28 04:17:17
2003	zeotap > US > Interest > Shopping > Durable Goods > Clothing, Shoes, Fashion & Accessories > Shoes	
1731	zeotap > US > Interest > Hobbies & Interests > Photo & Video Apps	
1944	zeotap > US > Interest > Travel > Hotels	2018-02-28 04:17:17
1477	zeotap > US > Demographics > Language: Romanian	2018-02-28 04:17:17
1349	zeotap > US > Demographics > Home State: Oklahoma	2018-02-23 20:58:20
1960	zeotap > US > Interest > Real Estate > Home Owners	2018-02-28 04:17:17
4623	zeotap > Italy > Interest > Weather (App Usage)	2018-02-27 10:25:49
2037	zeotap > US > Interest > Shopping > Impulse Buyers	
1321	zeotap > US > Demographics > Home State: Delaware	2018-02-23 23:04:01
1410	zeotap > US > Automotive > Vehicle Make: Oldsmobile	2018-02-28 04:17:17
1767	zeotap > US > Interest > Personal Finance > Financial Planning	2018-02-28 04:17:17
4629	zeotap > Italy > Interest > Streaming & Film lovers (App Usage)	2018-02-27 10:24:14
4641	zeotap > Italy > Interest > Tech and Electronics (App Usage)	2018-02-27 13:39:24
4593	zeotap > Italy > Interest > Shopping (App Usage)	2018-02-27 09:29:19
4602	zeotap > Italy > Interest > Travel (App Usage)	2018-02-27 09:42:57
4578	zeotap > Italy > Interest > Social addicted (App Usage)	2018-02-27 10:46:11
4611	zeotap > Italy > Interest > Sport (App Usage)	2018-02-27 10:24:37
4632	zeotap > Italy > Interest > Security & Utilities (App Usage)	2018-02-27 10:32:01
3723	zeotap > USA > (Valentine's Day) Chocolates Shoppers	2018-02-28 04:17:17
1911	zeotap > US > Interest > Technology & Computing > Streaming > Cord Cutter > Over the top devices	2018-02-28 04:17:17
1726	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps > Social & Casual Gaming > Fantasy Sports	
3713	zeotap > USA > (March Madness) Streamers	2018-02-28 04:17:17
1934	zeotap > US > Interest > Travel > Camping	2018-02-28 00:01:09
1490	zeotap > US > Demographics > Dwelling Type: Multi-Family Dwelling	2018-02-28 00:01:09
1405	zeotap > US > Automotive > Vehicle Make: Mercedes-Benz	2018-02-28 04:17:17
4590	zeotap > Italy > Interest > Photo Lovers (App Usage)	2018-02-27 10:37:02
3823	zeotap > Italy > Demographics > Region: Basilicata	2018-02-25 23:52:59
4581	zeotap > Italy > Interest > Pet Lovers (App Usage)	2018-02-27 08:25:46
4620	zeotap > Italy > Interest > News (App Usage)	2018-02-27 11:01:24
4560	zeotap > Italy > Interest > Gifts for her (App Usage)	2018-02-27 07:57:29
4575	zeotap > Italy > Interest > Gen Z (App Usage)	2018-02-27 10:31:18
4572	zeotap > Italy > Interest > Food Lovers (App Usage)	2018-02-27 08:00:05
4587	zeotap > Italy > Interest > Health and Fitness (App Usage)	2018-02-27 08:47:21
4635	zeotap > Italy > Interest > Music Lovers (App Usage)	2018-02-27 12:02:18
4617	zeotap > Italy > Interest > Finance (App Usage)	2018-02-27 10:11:46
4563	zeotap > Italy > Interest > Gifts for him (App Usage)	2018-02-27 09:03:04
4351	zeotap > USA > Interest > Game Casual (App Usage)	2018-03-04 22:31:24
4626	zeotap > Italy > Interest > Dating (App Usage)	2018-02-27 10:21:25
1489	zeotap > US > Demographics > Language: Vietnamese	2018-02-28 04:17:17
1391	zeotap > US > Automotive > Vehicle Make: Ford	2018-02-23 21:12:27
4608	zeotap > Italy > Interest > Auto (App Usage)	2018-02-27 09:33:24
4584	zeotap > Italy > Interest > Beauty & Fashion (App Usage)	2018-02-27 08:35:24
3268	zeotap > US > Interest > Eye Exam Audience	2018-02-28 22:34:13
4638	zeotap > Italy > Interest > Betting (App Usage)	2018-02-27 11:08:54
4557	zeotap > Italy > Interest > Black Friday Shoppers (App Usage)	2018-02-27 07:54:43
4614	zeotap > Italy > Interest > Business (App Usage)	2018-02-27 10:00:42
1893	zeotap > US > Interest > Technology & Computing > Internet Technology > Communication > Social Influencers	
1457	zeotap > US > Demographics > Language: Dutch	2018-02-23 23:04:01
3638	zeotap > USA > Utilize Professional Services	2018-02-23 23:04:01
1494	zeotap > US > Demographics > Length of Residence: 6 Years-9 Years	2018-02-28 00:01:09
1927	zeotap > US > Interest > Travel > Air Travel	2018-02-23 21:12:27
1787	zeotap > US > Interest > Society > Teens	2018-02-28 04:17:17
1320	zeotap > US > Demographics > Home State: Connecticut	2018-02-28 00:01:09
1528	zeotap > US > Demographics > Religion: Islamic	2018-02-23 23:04:01
3504	zeotap > USA > Women's Fashion (Contextual)	2018-02-23 23:04:01
1535	zeotap > US > Interest > Arts & Entertainment > Movies	2018-02-23 23:04:01
1403	zeotap > US > Automotive > Vehicle Make: Lincoln	2018-02-23 20:58:20
1534	zeotap > US > Interest > Arts & Entertainment > Humor	2018-02-28 04:17:17
1376	zeotap > US > Automotive > Vehicle Type: Small Truck	2018-02-28 00:01:09
1761	zeotap > US > Interest > Personal Finance	2018-02-23 23:04:01
1330	zeotap > US > Demographics > Home State: Kentucky	2018-02-28 00:01:09
1530	zeotap > US > Interest > Arts & Entertainment	2018-02-28 04:17:17
1988	zeotap > US > Interest > Shopping > CPG & FMCG > Pets	
1460	zeotap > US > Demographics > Language: Finnish	2018-02-23 23:04:01
1426	zeotap > US > Demographics > Ethnicity: Chinese	2018-02-23 23:04:01
1453	zeotap > US > Demographics > Language: Chinese	2018-02-28 00:01:09
1811	zeotap > US > Interest > Sports > Baseball	2018-02-23 20:58:20
1721	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps > Role Playing Games	2018-02-28 04:17:17
1456	zeotap > US > Demographics > Language: Danish	2018-02-23 20:58:20
1982	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials > Dairy > Milk	
1691	zeotap > US > Interest > Hobbies & Interests > Arts & Crafts	2018-02-23 20:58:20
3891	zeotap > DE > Demographics > Age: 18-34	2018-02-24 00:44:54
3714	zeotap > USA > (March Madness) Shoppers	2018-03-05 12:25:51
4392	zeotap > USA > Telco (Conquesting)	2018-02-23 20:58:20
1339	zeotap > US > Demographics > Home State: Montana	2018-02-23 20:58:20
1491	zeotap > US > Demographics > Dwelling Type: Single-Family Dwelling	2018-02-23 23:04:01
2030	zeotap > US > Interest > Shopping > Durable Goods > Sports & Outdoors > Fan Shop > Basketball	
1724	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps > Word Games	
1462	zeotap > US > Demographics > Language: German	2018-02-28 04:17:17
2887	zeotap > UK > Interest > Science > Weather	2018-02-23 10:58:58
2886	zeotap > UK > Interest > Society	2018-02-23 10:58:58
2881	zeotap > UK > Interest > Hobbies & Interests > Board Games/Puzzles	2018-02-23 10:58:58
2894	zeotap > UK > Demographics > Age: 25-34	2018-02-23 10:58:58
2893	zeotap > UK > Demographics > Age: 18-24	2018-02-23 10:58:58
2885	zeotap > UK > Interest > News	2018-02-23 10:58:58
2877	zeotap > UK > Interest > Arts & Entertainment	2018-02-23 10:58:58
2889	zeotap > UK > Interest > Sports > Auto Racing	2018-02-23 10:58:58
1520	zeotap > US > Demographics > Religion: Catholic	2018-02-28 00:01:09
1539	zeotap > US > Interest > Automotive > Auto Parts	2018-02-28 00:01:09
1429	zeotap > US > Demographics > Ethnicity: Hispanic	2018-02-28 00:01:09
1326	zeotap > US > Demographics > Home State: Illinois	2018-02-28 00:01:09
1465	zeotap > US > Demographics > Language: Hindi	2018-02-28 00:01:09
1413	zeotap > US > Automotive > Vehicle Make: Porsche	2018-02-28 00:01:09
1488	zeotap > US > Demographics > Language: Urdu	2018-02-28 00:01:09
1484	zeotap > US > Demographics > Language: Swedish	2018-02-28 00:01:09
1359	zeotap > US > Demographics > Home State: Virginia	2018-02-28 00:01:09
1720	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps > Racing	2018-02-28 00:01:09
1298	zeotap > US > Demographics > Gender: Female / Women	2018-02-28 00:01:09
2898	zeotap > UK > Demographics > Age: 65+	2018-02-23 10:58:58
3351	zeotap > France > Demographics > Gender: Female	2018-02-23 07:37:20
2883	zeotap > UK > Interest > Hobbies & Interests > Photography	2018-02-23 10:58:58
3360	zeotap > France > Demographics > Age: 25-34	2018-02-23 07:37:20
1442	zeotap > US > Demographics > Education: Attended College	2018-02-28 00:01:09
1341	zeotap > US > Demographics > Home State: Nevada	2018-02-28 00:01:09
2009	zeotap > US > Interest > Shopping > Durable Goods > Gifts	
1779	zeotap > US > Interest > Society > Dating	2018-02-23 23:04:01
1575	zeotap > US > Interest > Business > Business Professionals	
2033	zeotap > US > Interest > Shopping > Durable Goods > Sports & Outdoors > Health & Fitness	
2027	zeotap > US > Interest > Shopping > Durable Goods > Sports & Outdoors > Extreme Sport	
2907	zeotap > Germany > Demographics > Gender: Female / Women	2018-02-24 00:44:54
4328	zeotap > India > Top Management Professionals (Accenture)	2018-03-01 22:23:54
4160	zeotap > Spain > Demographic > Millenial	2018-02-26 10:10:42
4259	zeotap > India > Extended Reach (DHFL)	2018-03-02 12:56:01
2913	zeotap > US > Custom > In market for Checking Account	2017-12-26 13:08:21
1542	zeotap > US > Interest > Automotive > Car Culture	2018-02-28 04:17:17
1891	zeotap > US > Interest > Technology & Computing > Internet Technology > Communication > Blogging	
1620	zeotap > US > Interest > Health & Fitness > Exercise > Hiking	
1452	zeotap > US > Demographics > Language: Cebuano	2017-12-26 13:08:21
1998	zeotap > US > Interest > Shopping > Durable Goods > Clothing, Shoes, Fashion & Accessories > Clothing	
1962	zeotap > US > Interest > Shopping > Auction Shoppers	
1722	zeotap > US > Interest > Hobbies & Interests > Mobile Gaming Apps > Sports	
2001	zeotap > US > Interest > Shopping > Durable Goods > Clothing, Shoes, Fashion & Accessories > Fashion > Young Fashion	
2925	zeotap > US > Custom > Hispanic	2018-02-23 23:04:01
1993	zeotap > US > Interest > Shopping > Departmental Stores	
1348	zeotap > US > Demographics > Home State: Ohio	2018-02-23 23:04:01
1329	zeotap > US > Demographics > Home State: Kansas	2018-02-23 23:04:01
1363	zeotap > US > Demographics > Home State: Wyoming	2018-02-28 00:01:09
1984	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials > Fresh > Fruits	
1917	zeotap > US > Interest > Technology & Computing > Streaming > TV Subscribers > Service Provider Streamers	
1978	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials > Cookies, Chips & Snacks > Chips & Bagged Popcorn	
1972	zeotap > US > Interest > Shopping > CPG & FMCG > Groceries & Essentials > Beverage > Juice	
4274	zeotap > USA > Interest > Games (App Usage)	2018-03-04 23:34:05
4337	zeotap > USA > Interest > Game Word (App Usage)	2018-03-04 23:48:06
4353	zeotap > USA > Interest > Game Trivia (App Usage)	2018-03-04 21:52:40
4329	zeotap > USA > Interest > Game Strategy (App Usage)	2018-03-04 20:43:43
4397	zeotap > USA > Interest > News (App Usage)	2018-03-05 00:10:26
758	zeotap > Spain > Seat Ateca > Hombres 30-50	2018-03-05 05:11:30
3363	zeotap > France > Demographics > Age: 35-44	2018-02-23 07:37:20
3369	zeotap > France > Demographics > Age: 55-64	2018-02-23 07:37:20
